tengu_device_bridge_connect_failed	cause
tengu_device_bridge_connected	hb_interval_ms,protocol_version,rpc_timeout_ms,staleness_ms
tengu_device_bridge_heartbeat_unsupported	protocol_version
tengu_device_bridge_pong_timeout	consecutive
tengu_device_bridge_reannounce	drain_timed_out,drained_ms,inflight_at_start,outcome,reason
tengu_device_bridge_reannounce_contended	reason
tengu_device_bridge_reconnect_exhausted	<no-static-fields>
tengu_device_bridge_rejected	phase,reason,slot_contention,status
tengu_device_bridge_skipped	account_mismatch,missing_account,missing_org
tengu_device_bridge_start_failed	<no-static-fields>
tengu_device_bridge_started	account_source
tengu_device_bridge_stopped	reason
tengu_device_tool_refused	reason,tool
tengu_dialog_expiry_changed	source,value
tengu_dialog_waiting_in_transcript	<no-static-fields>
tengu_dialoghost_suppressed	reason
tengu_diff_tool_changed	source,tool
tengu_dir_search	durationMs,managedFilesFound,projectDirsSearched,projectFilesFound,subdir,userFilesFound
tengu_dir_sync_apply_start	file_count,total_bytes
tengu_dir_sync_inventory	bundle_scope,carried_bytes,carried_count,duration_ms,eligible_untracked_count,origin_kind,outcome,skipped_changed,skipped_dependency_dir,skipped_filtered,skipped_hard_link,skipped_not_regular_file,skipped_outside_root,skipped_over_budget,skipped_read_denied,skipped_rules_unreadable,skipped_sensitive,skipped_symlink,skipped_too_large,skipped_unreadable,untracked_count
tengu_dir_sync_mode_prompt	choice
tengu_dir_sync_mode_prompt_shown	<no-static-fields>
tengu_dir_sync_mode_prompt_skipped	reason
tengu_dir_sync_mode_set	mode,previous
tengu_dir_sync_pull	already_equal,applied,bytes_written,case_collisions,conflicts,considered,deferred,duration_ms,failed,filtered,lane_lost,outcome,reason,stale_entries,trigger,worker_skipped
tengu_dir_sync_push	bytes_written,changed,conflicts_deferred,conflicts_resolved,created,deferred_this_turn,deleted_locally,duration_ms,files_listed,journal_put,lane_full,listing_skipped,outcome,raced,rules_unreadable,skipped_excluded,skipped_lane_path,skipped_over_budget,skipped_too_large,skipped_withheld,transient,unchanged,unreadable,written
tengu_dir_sync_seed_complete	bytes_uploaded,duration_ms,files_skipped_at_inventory,files_skipped_at_upload,files_upload_failed,files_uploaded,halt_reason,lane_unavailable,manifest_written,origin_kind,outcome
tengu_dir_sync_upload_complete	bytes_uploaded,device_proof,duration_ms,files_failed,files_uploaded,puts,retries,status_409,status_429,status_501
tengu_dir_sync_upload_start	device_proof
tengu_dir_sync_worker_base	duration_ms,entries,in_repository,restored,since_start_ms,startup_agreed,startup_deleted,startup_dirty,trusted
tengu_dir_sync_worker_pull	duration_ms,outcome
tengu_dir_sync_worker_push	auth_refused,duration_ms,files_considered,files_deferred,files_deleted_locally,files_failed,files_filtered,files_inserted,files_laptop_won,files_pushed,files_skipped_other,files_skipped_over_budget,files_truncated,files_unchanged,inserts_refused,journal,listing_failed,session_refused,tracked_considered
tengu_dir_sync_worker_rehome	outcome,published_entries,seeded_entries
tengu_dispatch_header_fallback	error_code,model,reason,request_id,status
tengu_doctor_command	<no-static-fields>
tengu_duplicate_tool_use_id	<no-static-fields>
tengu_dynamic_skills_changed	addedCount,directoryCount,newCount,previousCount,source
tengu_edit_string_lengths	newStringBytes,oldStringBytes,replaceAll
tengu_edit_tool_not_read_hypothetical	guardSkipped,isFilePathAbsolute,isPartialView,modelBucket,wouldHaveResult
tengu_edit_tool_stale_read	recovered,wouldHaveResult
tengu_editor_mode_changed	mode,source
tengu_effort_command	effort,is_remote
tengu_effort_unsupported_retry	model
tengu_end_conversation_tool_call	is_non_interactive,phase,surface
tengu_event_loop_stall	actual_interval_ms,cumulative_stall_ms,expected_interval_ms,likely_sleep,stall_duration_ms,total_stalls
tengu_exit	last_session_api_duration,last_session_cost,last_session_duration,last_session_fps_average,last_session_fps_low_1_pct,last_session_graceful_shutdown,last_session_id,last_session_lines_added,last_session_lines_removed,last_session_tool_duration,last_session_total_cache_creation_input_tokens,last_session_total_cache_read_input_tokens,last_session_total_input_tokens,last_session_total_output_tokens,last_session_version_base
tengu_exit_background_work_prompt	chose_background,chose_exit,item_count
tengu_exit_plan_mode_called_outside_plan	hasExitedPlanModeInSession,mode,model
tengu_ext_at_mentioned	<no-static-fields>
tengu_ext_ide_command	<no-static-fields>
tengu_ext_install_error	error_code,ide_type
tengu_ext_installed	ide_type,installed_version
tengu_ext_will_show_diff	<no-static-fields>
tengu_external_editor_context_changed	enabled
tengu_external_editor_hint_shown	<no-static-fields>
tengu_external_editor_used	<no-static-fields>
tengu_extra_usage_inline_dialog_adjust_limit	currency,new_cents,old_cents,unlimited
tengu_extra_usage_inline_dialog_auto_reload	currency,enabled,reload_to_cents,threshold_cents
tengu_extra_usage_inline_dialog_buy_confirm	amount_cents,currency,preset
tengu_extra_usage_inline_dialog_buy_result	status
tengu_extra_usage_inline_dialog_cancel	from_step
tengu_extra_usage_inline_dialog_enable_confirm	<no-static-fields>
tengu_extra_usage_inline_dialog_enable_result	success
tengu_extra_usage_inline_dialog_fallback_browser	reason
tengu_extra_usage_inline_dialog_shown	entry_reason
tengu_extract_memories_coalesced	<no-static-fields>
tengu_extract_memories_error	duration_ms
tengu_extract_memories_extraction	cache_creation_input_tokens,cache_read_input_tokens,duration_ms,files_written,input_tokens,memories_saved,message_count,output_tokens,team_memories_saved,turn_count
tengu_extract_memories_skipped_direct_write	message_count
tengu_extract_memories_skipped_no_prose	message_count
tengu_fabricated_turn_candidate	block_type,looks_fabricated,matched_fragment,message_id,model,request_id,shape,suffix,tail_marker,tail_sha256
tengu_fallback_credit_forfeited	mint_model,mint_request_id,reason
tengu_fallback_credit_minted	cache_creation_1h_input_tokens,cache_creation_5m_input_tokens,cache_creation_input_tokens,cache_read_input_tokens,fallback_target_model,input_tokens,model,output_tokens,query_source,request_id,service_tier,speed,token_length
tengu_fallback_credit_outcome	client_request_id,mint_model,mint_request_id,model,outcome,query_source,request_id
tengu_fallback_credit_skipped	mint_model,mint_request_id,model,query_source,reason
tengu_fallback_credit_strip_as_mint_model	<no-static-fields>
tengu_fallback_sweep_tools	aborted,compensated_removes,completed_before_event,lane,queued_never_started
tengu_fast_mode_fallback_triggered	cooldown_duration_ms,cooldown_reason
tengu_fast_mode_overage_rejected	overage_disabled_reason
tengu_fast_mode_picker_shown	unavailable_reason
tengu_fast_mode_toggled	enabled,remote,source
tengu_feature_bad	error_code,feature_name
tengu_feature_ok	feature_name
tengu_feature_sad	error_code,feature_name
tengu_feedback_card_send	success,type
tengu_feedback_draft_call_capped	cap
tengu_feedback_draft_created	assistant_turn_count,effort,evicted_count,failure_mode,message_count,presentation,request_id_count,subagent_count,task_category,thinking_budget,thinking_type,trigger,type
tengu_feedback_draft_delete_failed	phase
tengu_feedback_draft_discarded	discarded_via,trigger,type
tengu_feedback_draft_expired	age_days,trigger,type
tengu_feedback_draft_invalid_id	count
tengu_feedback_draft_oversized_file	count
tengu_feedback_draft_submitted	failure_mode,feedback_id,from_this_session,last_request_id,task_category,transcript_available,transcript_included,transcript_requested,transcript_trimmed,trigger,type
tengu_feedback_drafts_setting_changed	value
tengu_feedback_notice_shown	form,type
tengu_feedback_queue_opened	queued_count,this_session_count
tengu_feedback_survey_event	appearance_id,char_count,error_code,event_type,last_assistant_message_id,prompt_index,response,skip_method,surface,survey_type,trigger
tengu_file_activity	activity,deliverChannel,fileExtension,isNewFile,messageID,toolName
tengu_file_changed	lines_added,lines_removed
tengu_file_history_backup_deleted_file	version
tengu_file_history_backup_file_created	fileSize,version
tengu_file_history_backup_file_failed	<no-static-fields>
tengu_file_history_resume_copy_failed	failedSnapshots,numSnapshots
tengu_file_history_rewind_failed	snapshotFound,trackedFilesCount
tengu_file_history_rewind_restore_file_failed	dryRun
tengu_file_history_rewind_success	filesChangedCount,skippedLinksCount,trackedFilesCount
tengu_file_history_snapshot_failed	<no-static-fields>
tengu_file_history_snapshot_success	snapshotCount,trackedFilesCount
tengu_file_history_snapshots_setting_changed	enabled
tengu_file_history_track_edit_failed	<no-static-fields>
tengu_file_history_track_edit_success	isNewFile,version
tengu_file_read_dedup	source
tengu_file_read_limits_override	hasMaxSizeBytes,hasMaxTokens
tengu_file_read_reread	priorOp
tengu_file_suggestions_git_ls_files	duration_ms,file_count,tracked_count,untracked_count
tengu_file_suggestions_query	cache_hit,duration_ms,query_length,result_count
tengu_file_suggestions_ripgrep	duration_ms,file_count
tengu_file_upload_failed	error_type
tengu_filtered_orphaned_thinking_message	blockCount,messageId,messageUUID
tengu_filtered_trailing_thinking_block	blocksRemoved,messageUUID,remainingBlocks
tengu_filtered_whitespace_only_assistant	messageUUID
tengu_fixed_empty_assistant_content	messageIndex,messageUUID
tengu_fleet_nudge_state	done_count,increased,needs_input_count,succeeded_count
tengu_fleetview	relaunch,viaCommander,viaResume
tengu_fleetview_earlier_loaded	count
tengu_fleetview_earlier_open	ms_since_mount,via
tengu_fleetview_empty_state_shown	has_origin,skeleton
tengu_fleetview_fold_expand	hidden_count,ms_since_mount,via_click
tengu_fleetview_fold_shown	done_count,hidden_count,k,terminal_rows
tengu_fleetview_stdin_contention	listeners
tengu_flicker	actualHeight,desiredHeight,reason
tengu_fork_agent_query	cacheCreationEphemeral1hTokens,cacheCreationEphemeral5mTokens,cacheCreationInputTokens,cacheHitRate,cacheReadInputTokens,durationMs,forkLabel,inputTokens,messageCount,outputTokens,querySource,serviceTier
tengu_forked_agent_default_turns_exceeded	forkLabel,querySource,turnCount
tengu_fotw_nudge_shown	audience,campaign,feature
tengu_fullscreen_downsell_persisted	seen_count
tengu_fullscreen_downsell_shown	seen_count
tengu_fullscreen_upsell_dialog_accepted	<no-static-fields>
tengu_fullscreen_upsell_dialog_dismissed	<no-static-fields>
tengu_fullscreen_upsell_dialog_shown	<no-static-fields>
tengu_gh_pr_status_auth_state	auth_state
tengu_git_index_lock_error	<no-static-fields>
tengu_git_operation	operation
tengu_goal_achieved	durationMs,iterations,origin,promptLength,tokens
tengu_goal_checkin_injected	activeAgents,activeShells,checkinCount,deferredMs,trigger
tengu_goal_cleared	durationMs,iterations,origin,reason
tengu_goal_evaluated	durationMs,iterations,origin,outcome,parentAborted
tengu_goal_failed	durationMs,iterations,origin,promptLength,reasonLength,tokens
tengu_goal_proposal_available	setting
tengu_goal_proposal_decided	decision
tengu_goal_proposed	askUser,forcedAsk,promptLength
tengu_goal_restored_on_resume	promptLength
tengu_grove_policy_dismissed	state
tengu_grove_policy_escaped	<no-static-fields>
tengu_grove_policy_exited	<no-static-fields>
tengu_grove_policy_submitted	dismissable,state
tengu_grove_policy_toggled	location,state
tengu_grove_policy_viewed	dismissable,location
tengu_grove_print_viewed	dismissable
tengu_grove_privacy_settings_viewed	<no-static-fields>
tengu_guest_passes_link_copied	<no-static-fields>
tengu_guest_passes_upsell_shown	seen_count
tengu_guest_passes_visited	is_first_visit
tengu_headless_fatal_error	control_subtype,drained_message_count,message_type,outstanding_stdout_bytes,site,stdout_destroyed
tengu_headless_mcp_prewait	deadlineMs,localOnly,mcpNonBlocking,pendingAfter,pendingBefore,pendingWaitedAfter,pendingWaitedBefore,permissionPromptServerPendingAfter,permissionPromptServerPendingBefore,permissionPromptWaitedMs,toolsAfter,toolsBefore,waitForDeferrable,waitedMs,willDeferMcp
tengu_headless_team_teardown_park_timeout	prompt_injected
tengu_heap_dump	dumpNumber,success,triggerAuto15GB,triggerManual
tengu_help_toggled	<no-static-fields>
tengu_heron_brook_applied	fromClientData,len
tengu_history_picker_scope	from,to
tengu_history_picker_select	query_length,result_count
tengu_hook_output_persisted	originalSizeBytes,persistedSizeBytes,source,truncatedFallback
tengu_hook_plugin_injected	hookName
tengu_hook_plugin_metrics	hookEvent,pluginId
tengu_hook_prompt_timeout	durationMs,hookEvent,timeoutMs
tengu_hook_prompt_too_long_retry	evaluatorModel
tengu_hook_prompt_transcript_truncated	budget,droppedMessages,evaluatorModel,keptMessages
tengu_hooks_command	<no-static-fields>
tengu_human_origin_presumed	consumer,count_bucket
tengu_idle_return_action	action,contextTokens,idleMinutes,messageCount
tengu_image_api_validation_failed	base64_size_bytes,max_bytes
tengu_image_compress_failed	error_message_hash,error_type,max_bytes,original_size_bytes
tengu_image_resize	original_height,original_size_bytes,original_width,over_byte_limit,over_dimension_limit
tengu_image_resize_degraded	<no-static-fields>
tengu_image_resize_failed	error_message_hash,error_type,original_size_bytes
tengu_image_resize_fallback	base64_size_bytes,error_type,original_size_bytes
tengu_immediate_command_executed	bridgeOrigin,commandName,fromKeybinding
tengu_import_apply	dry_run,imported
tengu_import_scan	codex,gemini,item_count,source_count
tengu_inject_control_response_unknown_id	pending_control_requests
tengu_input_bash	powershell,respond
tengu_input_command	invocation_trigger
tengu_input_prompt	is_keep_going,is_negative,is_wakeup,prompt_index,prompt_length
tengu_input_slash_invalid	had_suggestion,input_length,is_mcp_template_unmatched,suggestion_distance
tengu_input_slash_missing	<no-static-fields>
tengu_install_github_app_completed	<no-static-fields>
tengu_install_github_app_error	reason
tengu_install_github_app_started	<no-static-fields>
tengu_install_github_app_step_completed	action,step
tengu_install_slack_app_clicked	<no-static-fields>
tengu_jediterm_scroll_bug_detected	<no-static-fields>
tengu_juniper_shoal_shown	delivered,everyNTurns,listedCount,maxNames,skipReason,turnsSinceLastReminder,undiscoveredCount
tengu_kairos_loop_persistent_activated	variant
tengu_keybinding_fallback_used	action,context,fallback,reason
tengu_keybinding_fired	action_id
tengu_known_marketplaces_fallback_write	<no-static-fields>
tengu_language_changed	language,source
tengu_left_arrow_blocked	inflight_count,inflight_kinds,ms_since_stamp,reason
tengu_left_arrow_confirm	accepted,carryover_count,count,kinds
tengu_legacy_opus_migration	from_model
tengu_live_model_switch	entrypoint,from_model,queryChainId,queryDepth,query_source,to_model
tengu_login_from_refresh_token	<no-static-fields>
tengu_lone_surrogate_sanitized	querySource,source
tengu_long_context_survey_event	appearance_id,cumulative_tokens,event_type,last_assistant_message_id,question_variant,response,survey_probability,threshold,token_count_at_trigger,trigger_mode,virtual_context_tokens
tengu_loop_command	has_args,is_interval_only
tengu_loop_dynamic_wakeup_aged_out	loop_age_ms,max_age_ms
tengu_loop_dynamic_wakeup_ends_turn	queryChainId,queryDepth
tengu_loop_dynamic_wakeup_scheduled	chosen_delay_seconds,clamped_delay_seconds,reason_length,superseded_count,was_clamped
tengu_loop_ended	reason
tengu_loop_keepalive_fired	clamped_delay_seconds,prompt_is_sentinel
tengu_loops_command	<no-static-fields>
tengu_lsp_diagnostics_disabled	disabled_count,total_servers
tengu_lsp_diagnostics_injected	diagnostic_count,diagnostics_chars,file_count,source
tengu_malformed_tool_use_response	clean_retry_enabled,model,text_has_leaked_invoke,will_retry
tengu_malformed_tool_use_retry_outcome	clean_retry_enabled,model,outcome
tengu_managed_settings_loaded	keyCount,keys
tengu_managed_settings_security_dialog_shown	<no-static-fields>
tengu_managed_settings_validation_errors	error_count,fatal,remote_error_count
tengu_mantle_default_check	<no-static-fields>
tengu_mantle_default_fallback	admin_pin_refuted,default_key,fallback_key
tengu_mantle_probe_result	accessible,model_key
tengu_marketplace_added	_PROTO_marketplace_name,is_official_marketplace,repo_hash,source_type
tengu_marketplace_removed	marketplace_name,plugins_uninstalled
tengu_marketplace_updated	marketplace_name
tengu_marketplace_updated_all	count
tengu_max_tokens_context_overflow_adjustment	adjustedMaxTokens,attempt,contextLimit,inputTokens
tengu_max_tokens_reached	max_tokens
tengu_max_version_config_invalid	raw_value
tengu_mcp_add	looksLikeUrl,platform,scope,source,transport,transportExplicit,type
tengu_mcp_arg_trailing_invoke_suffix	flagOn,mcpServerName,mcpToolName,missKind,paramNameLen,strippedToLen,wouldStrip
tengu_mcp_auth_config_authenticate	wasAuthenticated
tengu_mcp_auth_config_clear	<no-static-fields>
tengu_mcp_channel_enable	plugin
tengu_mcp_channel_flags	channels_count,dev_count,dev_plugins,plugins
tengu_mcp_channel_gate	entry_kind,is_dev,plugin,registered,skip_kind
tengu_mcp_channel_message	content_length,entry_kind,is_dev,meta_key_count,plugin
tengu_mcp_claudeai_proxy_401	proxyErrorCode,tokenChanged
tengu_mcp_command_inline	action
tengu_mcp_degraded	keptCount,mcpServerName,normalizedCount,reason,skippedCount,transportType
tengu_mcp_delete	name,scope
tengu_mcp_description_contains_toolcall_xml	instructionsMatch,invokeCount,matchedToolCount,mcpServerName,paramCount,sampleToolName
tengu_mcp_dialog_choice	choice
tengu_mcp_discovery_source	entryAgeMs,source,transportType
tengu_mcp_dropped_tools_pool_change	addedCount,messagesLength,priorAnnouncedCount
tengu_mcp_elicitation_response	action,mode
tengu_mcp_elicitation_shown	mode
tengu_mcp_first_party_auto_auth	transportType
tengu_mcp_first_party_scope_expanded	pathPrefix
tengu_mcp_get	name
tengu_mcp_ide_server_connection_failed	connectionDurationMs
tengu_mcp_ide_server_connection_succeeded	connectionDurationMs,serverVersion
tengu_mcp_input_missing_required	hasPseudoTagDebris,isMcp,maxStringValueLen,messageID,missingCount,presentKeyCount,queryChainId,queryDepth,requiredCount,toolInputSizeBytes,toolName,toolUseID
tengu_mcp_instructions_pool_change	addedCount,attachmentCount,clientSideCount,messagesLength,midCount,priorAnnouncedCount,removedCount
tengu_mcp_large_result_handled	blockCount,outcome,persistedAs,persistedSizeChars,reason,resultType,sizeEstimateTokens
tengu_mcp_list	<no-static-fields>
tengu_mcp_list_changed	cause,mcpServerKeyHash,newCount,previousCount,type
tengu_mcp_list_paginated	itemCount,method,outcome,pageCount,source
tengu_mcp_listen_reopen	attempts,mcpServerKeyHash,outcome,trigger
tengu_mcp_login	<no-static-fields>
tengu_mcp_logout	<no-static-fields>
tengu_mcp_multidialog_choice	approved,rejected
tengu_mcp_oauth_browser_open	headless,platform,success
tengu_mcp_oauth_flow_error	error_code,flowAttemptId,http_status,reason,transportType
tengu_mcp_oauth_flow_failure	authMethod,idTokenCacheHit,xaaFailureStage
tengu_mcp_oauth_flow_start	authMethod,flowAttemptId,isOAuthFlow,transportType
tengu_mcp_oauth_flow_success	authMethod,flowAttemptId,idTokenCacheHit,transportType
tengu_mcp_oauth_issuer_echo_mismatch	expectedIssuerHash,mode,originRelation,outcome,site
tengu_mcp_oauth_token_persist_failed	reason,transportType
tengu_mcp_pending_call	cachedCount,connectedCount,disabledCount,failedCount,matchType,matched,needsAuthCount,pendingCount,requestedCount,success,unconfiguredCount,unknownCount,waitMs
tengu_mcp_proxy_needs_approval_retry	attempt
tengu_mcp_reconcile	caller,currentCount,desiredCount,retainedPluginCount,toAddCount,toRemoveCount,toReplaceCount
tengu_mcp_registry_fetch	duration_ms,empty_visibility,source,success,url_count
tengu_mcp_reset_mcpjson_choices	<no-static-fields>
tengu_mcp_resource_templates_fetched	template_count
tengu_mcp_sdk_generation	generation,source
tengu_mcp_server_config_invalid	field,source,transportType
tengu_mcp_server_connection_failed	connectionDurationMs,errorClassName,errorCode,errorMessageHash,httpCount,isPlugin,listenSuppressed,negotiationDenylisted,negotiationMode,probeFellBack,probeSibling,scope,sdkGeneration,sseCount,sseIdeCount,stdioCount,totalServers,transportType,wsIdeCount
tengu_mcp_server_connection_succeeded	connectionDurationMs,httpCount,isPlugin,listenSuppressed,negotiatedProtocolVersion,negotiationDenylisted,negotiationMode,probeFellBack,probeSibling,protocolEra,scope,sdkGeneration,sseCount,sseIdeCount,stdioCount,totalServers,transportType,wsIdeCount
tengu_mcp_server_needs_auth	cause,transportType
tengu_mcp_servers	<no-static-fields>
tengu_mcp_session_expired	errorCode,mcpServerName,mcpToolName,transportType
tengu_mcp_skills_funnel	cause,client,server_name,skill_count,step
tengu_mcp_start	transport
tengu_mcp_tool_auto_backgrounded	<no-static-fields>
tengu_mcp_tool_call_auth_error	authErrorKind,errorCode,mcpServerName,mcpToolName,transportType
tengu_mcp_tool_result_ended_turn	queryChainId,queryDepth,source
tengu_mcp_tools_commands_loaded	commands_count,commands_metadata_length,tools_count
tengu_mcp_tools_listed	alwaysLoadCount,discoverySource,listDurationMs,mcpServerName,toolCount,transportType
tengu_mcp_tools_refreshed_mid_turn	newMcpCount,oldMcpCount,recovered
tengu_mcp_tripwire	expected,loaded
tengu_media_block_strip_retry	carrier_idx,content_idx,kind,message_idx,targeted
tengu_media_byte_cap_stripped	byteLimit,removedBytes,removedCount,totalBytes
tengu_memdir_accessed	tool
tengu_memdir_disabled	disabled_by_env_var,disabled_by_setting
tengu_memdir_index_assembled	byte_count,byte_truncated,capped,disk_index_superseded,duration_ms,fallback_description_count,fallback_name_count,file_count,kindling,listing_failed,memory_scope,missing_description_count,missing_type_count,read_error_count,scanned_count,walk_truncated
tengu_memdir_loaded	total_file_count,total_subdir_count
tengu_memdir_pin_write	pinned_state,stone_shell_served,tool
tengu_memdir_pinned_injected	index_hidden,pinned_file_count,pinned_injected_chars,pinned_injected_count,pinned_malformed_count,pinned_truncated_count
tengu_memdir_prefetch_blocking_wait	attachment_count,blocking_wait_ms,deadline_fired,outcome,result_in_time
tengu_memdir_prefetch_collected	blocking_consume,cache_creation_input_tokens,cache_read_input_tokens,consumed_on_iteration,hidden_by_first_iteration,latency_ms,selector_turn_count
tengu_memory_rating_writeback	cited_count,resolved_count,written_count
tengu_memory_sync_persistence_warning	<no-static-fields>
tengu_memory_threshold_crossed	heap_used_mb,rss_mb,status
tengu_memory_toggle_restored	<no-static-fields>
tengu_memory_toggled	toggled_off
tengu_memory_tools_version_conflict	reason
tengu_message_delta_usage_missing	is_subagent
tengu_message_display_hooks	errorCount,flushCount,maxDurationMs,totalDurationMs
tengu_message_level_tool_result_budget_enforced	messagesOverBudget,reapplied,replacedSizeBytes,resultsPersisted
tengu_message_rated	cleared,message_uuid,sentiment,surface
tengu_message_selector_cancelled	<no-static-fields>
tengu_message_selector_opened	<no-static-fields>
tengu_message_selector_restore_option_selected	option
tengu_message_selector_selected	index_from_end,is_current_prompt,message_type
tengu_mid_conv_system_fallback_retry	per_turn_effort
tengu_migrate_autoupdates_error	has_error
tengu_migrate_autoupdates_to_settings	already_had_env_var,was_user_preference
tengu_migrate_bypass_permissions_accepted	<no-static-fields>
tengu_migrate_mcp_approval_fields_error	<no-static-fields>
tengu_migrate_mcp_approval_fields_success	migratedCount
tengu_migrate_reset_auto_opt_in_for_default_offer	<no-static-fields>
tengu_migrate_user_intent_to_settings	migrated_count
tengu_mode_cycle	to
tengu_model_capability_from_client_data	capability
tengu_model_command_inline	args_hash,args_length
tengu_model_command_inline_help	args
tengu_model_command_menu	action,from_model,to_model
tengu_model_command_menu_effort	effort
tengu_model_fallback_triggered	chain_index,entrypoint,fallback_model,original_model,queryChainId,queryDepth,query_source,reason
tengu_model_picker_hotkey	model
tengu_model_proposed_goals_changed	source,value
tengu_model_response_keyword_detected	is_suggests_break,queryChainId,queryDepth
tengu_model_whitespace_response	length,messageID,request_id
tengu_native_auto_updater_fail	error_av_quarantine,error_checksum,error_code,error_disk_full,error_exec_format,error_network,error_not_found,error_npm,error_permission,error_swap_failure,error_timeout,latency_ms
tengu_native_auto_updater_lock_contention	latency_ms
tengu_native_auto_updater_start	<no-static-fields>
tengu_native_auto_updater_success	latency_ms
tengu_native_auto_updater_up_to_date	latency_ms
tengu_native_install_binary_failure	error_binary_not_found,error_code,error_move_failed,stage_atomic_move,stage_binary_exists
tengu_native_install_binary_success	install_attempts
tengu_native_install_package_failure	error_binary_not_found,error_move_failed,error_package_not_found,stage_atomic_move,stage_binary_exists,stage_find_package
tengu_native_install_package_success	install_attempts
tengu_native_staging_cleanup	cleaned_count
tengu_native_stale_locks_cleanup	cleaned_count
tengu_native_temp_files_cleanup	cleaned_count
tengu_native_update_complete	latency_ms,was_already_running,was_force_reinstall,was_new_install
tengu_native_update_forced_downgrade	from_version,to_version
tengu_native_update_lock_failed	latency_ms,lock_holder_pid
tengu_native_update_skipped_max_version	available_version,latency_ms,max_version
tengu_native_update_skipped_minimum_version	latency_ms,target_version
tengu_native_version_cleanup	deleted_count,error_count,lock_failed_count,protected_count,retained_count,total_count
tengu_node_warning	classname,is_internal,occurrence_count
tengu_nonstreaming_fallback_error	attempt,error,model,request_id,timeout_ms
tengu_nonstreaming_fallback_started	fallback_cause,model,request_id
tengu_nonstreaming_fallback_success	attempt,fallback_cause,model,originating_request_id,request_id
tengu_notification_method_used	attacher_term,configured_channel,method_used,notification_type,term
tengu_oauth_401_recovered_from_disk	<no-static-fields>
tengu_oauth_401_recovered_from_keychain	<no-static-fields>
tengu_oauth_401_recovered_from_rotation	<no-static-fields>
tengu_oauth_401_sdk_callback_refreshed	<no-static-fields>
tengu_oauth_401_sidequery_recovered	httpStatus,querySource
tengu_oauth_401_zombie_exit	<no-static-fields>
tengu_oauth_api_key	status,statusCode
tengu_oauth_auth_code_received	automatic
tengu_oauth_automatic_redirect	custom_handler
tengu_oauth_automatic_redirect_error	<no-static-fields>
tengu_oauth_aws_refresh_launched	<no-static-fields>
tengu_oauth_bedrock_wizard_launched	<no-static-fields>
tengu_oauth_claudeai_forced	<no-static-fields>
tengu_oauth_claudeai_selected	<no-static-fields>
tengu_oauth_console_forced	<no-static-fields>
tengu_oauth_console_selected	<no-static-fields>
tengu_oauth_error	account_on_hold,ssl_error
tengu_oauth_flow_start	loginWithClaudeAi
tengu_oauth_gateway_forced	<no-static-fields>
tengu_oauth_manual_entry	<no-static-fields>
tengu_oauth_platform_docs_opened	platform
tengu_oauth_platform_selected	<no-static-fields>
tengu_oauth_profile_fetch_success	<no-static-fields>
tengu_oauth_refresh_invalid_scope_fallback	<no-static-fields>
tengu_oauth_refresh_legacy_lock_contended	<no-static-fields>
tengu_oauth_refresh_save_adopted_newer_write	<no-static-fields>
tengu_oauth_refresh_token_account_on_hold	<no-static-fields>
tengu_oauth_refresh_token_cleared_on_disk	<no-static-fields>
tengu_oauth_refresh_token_marked_dead_invalid_grant	<no-static-fields>
tengu_oauth_roles_stored	org_role
tengu_oauth_storage_warning	warning
tengu_oauth_success	loginWithClaudeAi
tengu_oauth_token_exchange_error	ssl_error
tengu_oauth_token_exchange_success	<no-static-fields>
tengu_oauth_token_refresh_failure	<no-static-fields>
tengu_oauth_token_refresh_lock_acquired	<no-static-fields>
tengu_oauth_token_refresh_lock_acquiring	<no-static-fields>
tengu_oauth_token_refresh_lock_compromised_in_catch	<no-static-fields>
tengu_oauth_token_refresh_lock_compromised_post_post	<no-static-fields>
tengu_oauth_token_refresh_lock_compromised_pre_post	<no-static-fields>
tengu_oauth_token_refresh_lock_error	<no-static-fields>
tengu_oauth_token_refresh_lock_release_error	<no-static-fields>
tengu_oauth_token_refresh_lock_released	<no-static-fields>
tengu_oauth_token_refresh_lock_releasing	<no-static-fields>
tengu_oauth_token_refresh_lock_retry	retryCount
tengu_oauth_token_refresh_lock_retry_limit_reached	maxRetries
tengu_oauth_token_refresh_locked_read_failed	<no-static-fields>
tengu_oauth_token_refresh_race_recovered	<no-static-fields>
tengu_oauth_token_refresh_race_resolved	<no-static-fields>
tengu_oauth_token_refresh_starting	<no-static-fields>
tengu_oauth_token_refresh_success	<no-static-fields>
tengu_oauth_tokens_inference_only	<no-static-fields>
tengu_oauth_tokens_not_claude_ai	<no-static-fields>
tengu_oauth_tokens_save_exception	storageBackend
tengu_oauth_tokens_save_failed	storageBackend
tengu_oauth_tokens_saved	storageBackend
tengu_oauth_vertex_wizard_launched	<no-static-fields>
tengu_off_switch_query	outcome,tier
tengu_official_marketplace_auto_install	failed,gcs_unavailable,git_unavailable,installed,macos_xcrun_shim,policy_blocked,retry_count,skipped,via_gcs
tengu_onboarding_step	oauthEnabled,stepId
tengu_open_agents_via_left	confirmed_interstitial,defer_cap_fired,defer_wait_ms,has_boundary_uuid,has_prefill,inflight_count,inflight_kinds,nudge_active,nudge_needs_input_count,partial_chars,prefill_truncated,restartable_count,undisclosed_frame_live,via,was_empty
tengu_opus_to_opus1m_migration	<no-static-fields>
